title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Banjo Kazooie: Stay At Home","Banjo-Kazooie - Stay At Home | BK_Stay At Home V1_9","NTSC-U","United States of America","","","2021-01-01","1","No","Adventure | Platform | Unofficial","Not Rated","Mod by Kurko Mods

Stay home, save lives. As the world struggles with Covid-19, this simple advice is the best thing many of us can do.
To help make lockdown life a little easier, Kurko Mods has released Banjo-Kazooie: Stay At Home. This new mod merges Super Mario 64 with Banjo-Kazooie, and it’s one hell of a nostalgia trip.

As the bear ‘n’ bird duo, you can explore three worlds from Mario’s N64 adventure: Whomp’s Fortress, Bob-omb Battlefield and Jolly Roger Bay.

--WHOMP'S FORTRESS--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
- 3 Mario clothes (Cap, Shoes and gloves)

--BOB-OMB BATTLEFIELD--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
- A room plenty of them

--JOLLY ROGER BAY--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-Super Mario 64 Title Screen

--BLUE RESORT--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-Blast Corps Poster
-Diddy kong Racing Poster
-N64 with Bomberman 64
-Bomberman 64 game box

--DK ISLES--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-1 Golden Banana (If you got the ICE KEY the golden banana will appear directly in your pause screen)
-SNES DKC set box
-N64 DK64 set box
-Diddy Kong
-DK junior Arcade machine

--GREENWOOD VILLAGE--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-4 DKR speedrunners posters
-3 DKR64.com grafittis
-1 Jetpack's trophy
-1 Peanut popgun trophy
-2 Karts
-A lot of games and consoles

--GOLDENEYE DAM--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-20 Secret docs -Check the notepad ""Secret Agents Docs"" for more info-
-Goldfinger 64 poster
-N64 vault boxes
-Various easter eggs on PC screens
-First P.Brosnan dialogue as James Bond (Said by Banjo) on WC

--POKEMON ISLAND--
-100 Notes
-8 Jiggies
-2 Honeycombs Pieces
--EASTER EGGS--
-Lots of Pokemons
-Pokemon Red game box
-Pokemon Blue game box
-Pokemon Yellow game box
-Secret GB ""Pokemon""

--CONKER'S WINDY--
-100 Notes
-8 Jiggies
-2 Honeycomb Pieces
--EASTER EGGS--
-Conker Pocket Tales game Box
-Conker's Bad Fur Day game box
-Conker Live and reloaded game box"
"Banjo to Kazooie no Daibouken","Banjo-Kazooie","NTSC-J","","Nintendo","Rare, Ltd.","1998-12-06","1","No","Action | Adventure","Not Rated","Action and Puzzles and Bears, Oh My!

Trouble brews when Gruntilda the witch captures the unbearably beautiful cub, Tooty. But before the grisly hag can steal the bear's good looks, big brother Banjo and his fine-feathered friend, Kazooie, join forces to stop her. Combining their 24 moves and special powers, Banjo and Kazooie will fend off armies of beasts. Bear and bird must hunt down the 100 puzzle pieces and 900 musical notes that will ultimately lead them to Gruntilda. However, miles of swamp, desert and snow and one bear of an adventure stand in their way.

-Soar over islands to scout out buried treasure.

-Brave past whirling blades in the belly of a mechanical shark.

-With some voodoo magic, transform into different creatures to gain special powers.

-Solve the puzzles of the ancients to unearth the cursed labyrinths."
"Banjo to Kazooie no Daibouken 2","Banjo-Tooie","NTSC-J","Japan","Nintendo","Rare, Ltd.","2000-11-27","4","No","Action | Adventure | Puzzle | Platform","E - Everyone","Grunty returns-and that's bad news for Banjo and Kazooie! In this all-new adventure, combine everything you learned in the award-winning prequel, Banjo-Kazooie, with dozens of brand-new moves and abilities. Explore eight original worlds-like a monstrous factory and a dilapidated amusement park. Solve incredible puzzles that link those worlds together-sometimes you'll have to complete tasks in several worlds to solve a single puzzle!

-Divide and conquer! The bear and bird are back and this time they can split up and work alone.

-Play as Mumbo! Now you'll get to take control of the bone-headed shaman himself!

-Meet Humba Wumba! She'll transform Banjo into a number of objects, such as a walkin', talkin' statue or a tightie whitie shootin' washer.

-Four-player mini-games! Play over a dozen mini-games, including five different shootout modes."
"Banjo-Kazooie","","NTSC-U","United States of America","Nintendo of America, Inc.","Rare, Ltd.","1998-06-29","1","No","Platform","E - Everyone","Banjo-Kazooie is a 1998 N64 video game developed by Rare and released by Nintendo of America in the USA on June 29, 1998.

Action and puzzles and bears, oh my!

Trouble brews when Gruntilda the witch captures the unbearably beautiful cub, Tooty. But before the grisly hag can steal the bear's good looks, big brother Banjo and his fine-feathered friend, Kazooie, join forces to stop her. Combining their 24 moves and special powers, Banjo and Kazooie will fend off armies of beasts. Bear and bird must hunt down the 100 puzzle pieces and 900 musical notes that will ultimately lead them to Gruntilda. However, miles of swamp, desert and snow and one bear of an adventure stand in their way.

-Soar over islands to scout out buried treasure.

-Brave past whirling blades in the belly of a mechanical shark.

-With some voodoo magic, transform into different creatures to gain special powers.

-Solve the puzzles of the ancients to unearth the cursed labyrinths.

• Saves via Internal Memory (EEPROM)"
"Banjo-Kazooie - Bob Omb Newfield","Banjo-Kazooie Bob-Omb NEWFIELD","NTSC","","","","2014-01-01","1","No","Adventure","E10+ - Everyone 10+","Mod by MARK KURKO:
YOUTUBE: Mark Kurko    Link: https://www.youtube.com/channel/UCsKoYFDB72f5YcLbQ8CVU3w
TWITTER: @Markus_Kurko
INSTAGRAM: kurko_mods



CONTENT:

10-Jiggies
6-Empty Honeycombs 
5-Mumbo Tokens
1-Ice Key"
"Banjo-Kazooie - Bubbling Bog Brewery (redone)","BK_BBB_Redone_v1.2","NTSC","","","","2023-01-01","1","No","Platform | Unofficial","Not Rated","Mod by Kurko Mods"
"Banjo-Kazooie - Donkey Kong Country","Banjo-Kazooie x Donkey Kong Country | BanjoKazooie_DK Country_ENG","NTSC","","","","2019-01-01","1","No","Adventure","E10+ - Everyone 10+","Mod by MARK KURKO:
YOUTUBE: Mark Kurko    Link: https://www.youtube.com/channel/UCsKoYFDB72f5YcLbQ8CVU3w
TWITTER: @Markus_Kurko
INSTAGRAM: kurko_mods


-CONTENTS:
100 notes
1 Golden Banana
6 Empty Honeycombs

...and some Easter Eggs!! ;)

Hope you enjoy it!!"
"Banjo-Kazooie - Eagle Dungeon","Banjo-Kazooie - EAGLE DUNGEON Updated_2019","NTSC","","","","2015-01-01","1","No","Adventure","E10+ - Everyone 10+","Mod by MARK KURKO:
YOUTUBE: Mark Kurko    Link: https://www.youtube.com/channel/UCsKoYFDB72f5YcLbQ8CVU3w
TWITTER: @Markus_Kurko
INSTAGRAM: kurko_mods


CONTENT:
- 6 Extra Honeycombs"
"Banjo-Kazooie - Gruntilda's Mask","BK-Gruntilda's Mask v_1.2","NTSC","","","","2019-01-01","1","No","Adventure","E10+ - Everyone 10+","Mod by Kurko Mods

YOU'VE MET WITH A TERRIBLE FATE, HAVEN'T YOU?
Gruntilda has found the Majora Mask and, using a powerful spell, has created an ever dearlier item, the Gruntilda's Mask. 
Explore the secrets of Clock Town and find the way to climb to the top of the Clock Tower...
CONTENT:
-100 Notes
-20 Jiggies
-18 Honeycomb Pieces
-20 Mumbo Tokens
   and more..."
"Banjo-Kazooie - Kurkoin Quest","BK Kurkoin Quest v0.1_SCB | BK Kurkoin Quest v0.2_FW | BK Kurkoin Quest v0.3_SM | BK Kurkoin Quest v0.4_Gruntylvania | BK Kurkoin Quest v0.5_KK | Banjo-Kazooie - Kurkoin Quest v0.1 - Snacker's Coral Bay | Banjo-Kazooie - Kurkoin Quest v0.2 - Frost Woods | Banjo-Kazooie - Kurkoin Quest v0.3 - Splash Mountain | Banjo-Kazooie - Kurkoin Quest v0.4 - Gruntylvania | Banjo-Kazooie - Kurkoin Quest v0.5 - Kiddy Kingdom","NTSC","","","","2024-01-01","1","No","Platform | Unofficial","Not Rated","Mod by Kurko Mods

WIP"
