title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Super Off Road","","PAL","United Kingdom of Great Britain and Northern Ireland","Virgin Games, Ltd.","Graftgold Ltd.","1992-01-01","1","No","Racing","Not Rated","Super Off-Road is the ultimate off-road racing event. Four tough trucks speed around rough and ready tracks packed with pitfalls, power-boosters and prizes. No one knows the meaning of sportsmanship here. Have you got the skill and determination to come out on top?"
"Super Smash T.V.","","Region Not Set","","Flying Edge, Inc.","Probe Entertainment","1994-01-01","","No","Action","","Congratulations! You're the next lucky contestant on the game show with the ultimate in prizes... YOUR LIFE! Pick six futuristic weapons and defeat hordes of cyborg mutants, power orbs, assault tanks and the 30-ton mutoid man!"
"Super Space Invaders","","Region Not Set","","Domark Group Ltd.","Tiertex Design Studios","1991-01-01","2","No","Shooter","","Space Invaders is the most famous video game ever! Now SUPER SPACE INVADERS has arrived with a host of amazing new features - wave after wave of weird and hostile aliens, fantastic multiway scrolling playfields, huge end of level mega monsters and secret levels for only the best to find! It'll drive you crazy, but you won't be able to leave it alone!"
"Super Star Wars: Return of the Jedi","","Region Not Set","","Black Pearl Software","Realtime Associates, Inc.","1994-01-01","1","No","Action","E - Everyone","Star Wars: Super Return of the Jedi offers a good variety of action for a Game Gear game, with power-ups and continue points located throughout the game. Choosing from five playable characters and two vehicles keeps the game fresh, while simple controls (one for attacking, the other for jumping) make it a game anyone can get into.

The graphics look very good for the Game Gear, with solid representations of our favorite characters from the Star Wars saga. Luke looks especially nice, complete with glowing lightsaber. Though the sound is not great, it gets the job done. Unfortunately, the fantastic Star Wars theme music just doesn't sound great.

The ability to choose your characters greatly enhances the replay value, and the levels are long enough to keep most gamers busy for quite some time. Some are very difficult and require a lot of patience while performing precise jumping."
"Superman: The Man of Steel","","Region Not Set","","Virgin Interactive Entertainment, Inc.","Graftgold Ltd.","1993-01-01","","No","Adventure","","Lois Lane has been kidnapped by Braniac. The Doom Star orbits the Earth. The deadliest adversaries Superman has ever encountered are running amok. What greater challenge for The Man of Steel, his Heat Vision, and the might of his Super Punch?"
"supreme gear 60-1 part II","","PAL","United Kingdom of Great Britain and Northern Ireland","","","1970-01-01","1","No","Unofficial","Not Rated","No overview is currently available for this title, please feel free to add one."
"Surf Ninjas","","Region Not Set","","Sega","NuFX","1993-08-20","1","No","Action","","As Johnny McQuinn, you’ve got a date with destiny. Return to Patu San and claim your birthright as its ruler! There’s only one catch. First you've got to achieve ultimate mastery of the martial arts. What's next? Peer into the future. not with a crystal ball, but with Sega Game Gear system. Then kick into action to combat Colonel Chi‘s infamous ninja death squads and regain your kingdom!!"
"Sylvan Tale","","Region Not Set","","Sega","Sega","1995-01-27","","No","Action | Adventure","","Sylvan Tale follows the typical action-adventure game formula: The player controls a character who must solve puzzles, fight enemies, and talk to non-player characters in order to acquire special powers and items that will allow him to unlock new areas of the game world and solve the puzzles within. While the player may revisit areas, the game progresses in an essentially linear fashion, as each area can only be accessed if Zetts(the player character) has acquired a specific item or ability from the previous area."
"T2: The Arcade Game","","Region Not Set","","Arena Entertainment","Probe Entertainment","1993-01-01","","No","Action","","T2: The Arcade Game is an Action game, developed by Probe Entertainment Limited and published by Arena, which was released in 1993."
"Tails Adventure","","NTSC-U","United States of America","Sega of America, Inc.","Aspect Co. Ltd.","1995-11-11","1","No","Action | Adventure","E - Everyone","Tails Adventure is a 1995 Game Gear video game developed by Aspect and released by Sega of America in the USA on November 11, 1995.

Sonic's Sidekick Tails in his first solo adventure!

Tails must stop the Battle Fortress bird army from taking control of Tails Island to rule over the animals. 

On land, in the air, and at sea, Tails battles some pretty tough birds!

• With unlimited flying ability, Tails can fly with the best of them!
• Equip Tails with over 20 power-ups or special items to tackle the task at hand.
• Passwords allow you to resume play where you left off last."
"Tails Adventures","テイルスアドベンチャー | Teirusu Adobenchā","NTSC-J","Japan","Sega","Aspect Co. Ltd.","1995-09-22","1","No","Action | Adventure | Platform","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Tails' Skypatrol","テイルスのスカイパトロール","NTSC-J","Japan","Sega","JSH | 																SIMS Co., Ltd.","1995-04-28","1","No","Action | Shooter","E - Everyone","While flying his plane, Tails discovers a small island and lands to investigate. While initially appearing to be uninhabited, he eventually comes upon an old woman. She declares herself to be the great Wendy Witchcart, and claims the island and everything on it as her own, threatening to transform any dissidents into crystal. She then heads off with her henchmen, and Tails, determined to stop her, chases after them."
"Taisen Mahjong Haopai","","NTSC-J","Japan","Sega","Arc SystemWorks","1993-07-23","2","No","Family","Not Rated","Taisen Mahjong Haopai is a Miscellaneous game, developed by Arc System Works and published by Sega, which was released in Japan in 1990.

 (Meisaku Collection)"
"Taisen Mahjong Haopai 2","","Region Not Set","","Sega","Arc System Works Co., Ltd.","1993-12-17","","No","Sports","","Taisen Mahjong Haopai 2 is a Miscellaneous game, developed by Arc System Works and published by Sega, which was released in Japan in 1993."
"Taisen-gata Daisenryaku G","Taisen-gata | 対戦型大戦略Ｇ","Region Not Set","","SystemSoft","SystemSoft","1991-09-28","2","No","Strategy","Not Rated","The Game Gear version of the grand old lady of war simulations, Daisenryaku, arranges a war between the fictive Red and Blue countries. On one of thirty different maps, units are produced and moved out into combat, and the war is only over when the enemy capital has been conquered. Three basic phases make up each turn: production, movement and combat. Each city or airbase within a distance of five hexagons from your capital may produce one unit each turn, as long as your funds allow it. Each turn yields new funds, whose amount is proportional to the number of cities and airports you have occupied. The game can be played both against the computer or against another human player by linking two Game Gears together."
"Tama & Friends: 3 Choume Kouen Tamalympic","","Region Not Set","","Sega","Aspect Co. Ltd.","1995-03-03","1","No","Action","","Tama & Friends: 3 Choume Kouen Tamalympic (タマ＆フレンズ ３丁目公園 タマリンピック) is an action game for the Sega Game Gear. It is based upon the 1994 Tama and Friends anime series."
"Tarzan: Lord of the Jungle","","Region Not Set","","GameTek, Inc.","Eurocom Entertainment Software","1994-01-01","","No","Action","","Tarzan is an Action game, developed by Eurocom Entertainment Software and published by GameTek, which was released in Europe in 1994."
"Tatakae! Pro Yakyuu Twin League","","Region Not Set","","Sega","ITL","1995-07-14","1","No","Sports","","Tatakae! Pro Yakyuu Twin League is a Sports game, developed by ITL and published by Sega, which was released in Japan in 1995."
"Taz in Escape from Mars","","NTSC-U","","Sega","Headgames","1994-01-01","1","No","Platform","Not Rated","You play as Taz, the famous cartoon-character. Taz is captured by Marvin the Martian and transfered to his intergalactic Zoo! Now it is your job to aid Taz in his great escape from the Zoo-prison and also find a way back home to Earth. To make the escape a little easier, there are items placed here and there, such as cakes which make regain your health. You also find gas tanks, which you can eat and then breath fire."
"Taz-Mania","","NTSC","United States of America","Sega","NuFX","1992-01-01","1","No","Platform","Not Rated","Watch TAZ's dust! That spinning superstar with the short fuse and gigantic appetite! TAZ whirls across Tasmania, hunting for the lost giant seabird egg to make the world's largest omelet! TAZ gobbles up everything! Snacks like chilli peppers really burn up his enemies. The hungrier he is, the wilder he gets. Explosive TAZ blasts through multiple levels of high-energy adventure. He rides waterspouts, skids on ice and whizzes through mine shafts in a runaway cart! Villains from the Warner Bros. hit TV series join the mischief, including the Bush Rats, Francis X, Bushlad, Bull Gator and others."
"Tempo Jr.","","Region Not Set","","Sega","SIMS Co., Ltd.","1995-01-11","1","No","Platform","","Music can be fun! Tempo, the hip-hoppin' grasshopper. lives in the musical world of planet Rhythmia. It's up to Tempo to save the rhythm and give King Dirge the blues! Tempo boogies, spins, snaps his fingers and slings notes to zap King Dirge’s tune-swiping ants.

Music is the key! Collect CDs to charge up Tempo's energy. Learn about notes in the bonus round!

5 rockin' stages, each with its own rollin' beat!"
"Tengen World Cup Soccer","Kick & Rush (JP)","Region Not Set","","Tengen","Tengen","1993-01-01","","No","Sports","","The game has an unusual naming scheme. In Japan there were no issues, as the game was published by SIMS themselves. In North America and PAL regions however, publishing rights were given to Tengen, who altered many of the in-game banners and renamed the game Tengen World Cup Soccer, even though the majority of the work was done by SIMS.

The game offers 24 different national teams from across the world, although the choices aren't based on any official tournament from the era. For 1993 the list is quite out of date; the Federal Republic of Germany (more commonly known as West Germany) had not existed since 1990 after the fall of the Berlin Wall, Russia is represented with the flag of the Soviet Union which dissolved in late 1991, and Yugoslavia had ceased to exist by mid-1992."
"Terminator 2: Judgment Day","","Region Not Set","","Flying Edge, Inc.","Arc Developments","1993-01-01","","No","Action","","Terminator 2: Judgment Day is an Action game, developed by Arc Developments and published by Flying Edge, which was released in 1993."
"Tesserae","","Region Not Set","","GameTek, Inc.","Eurocom Entertainment Software","1993-01-01","","No","Puzzle","","Tesserae is a Puzzle game, developed by Eurocom Entertainment Software and published by GameTek, which was released in 1993."
"The Addams Family","","Region Not Set","","Flying Edge, Inc.","Arc Developments","1994-01-01","","No","Platform","E - Everyone","THE ADDAMS FAMILY has been evicted! To save their home from Tully Alford, the family attorney, who is after the family fortune - Morticia, Lurch, Granny, Pugsley and Wednesday have gone to the house to reason with him. But when Gomez arrives, his family is missing! As Gomez, you must save your loved ones, your home and your loads of wealth. Freeing your family will take money, bags and bags of it; but fortunately, you'll find stashes of cash hidden all over the house. You'll have to watch out for scary obstacles like falling spikes, frightening monsters and ghosts. You'll need to look for clues and slove many mysterious puzzles as you search for your family. You may even need someThing to help you - but you'll have to find him first! Get a move on... 'cause you're gonna make a call on THE ADDAMS FAMILY!"
"The Berenstain Bears: Camping Adventure","","Region Not Set","","Sega","Realtime Associates, Inc.","1994-01-01","","No","Action","","The Berenstain Bears: Camping Adventure is an Action game, developed by Realtime Associates and published by Sega, which was released in 1994."
"The Chessmaster","","Region Not Set","","Sega","NovaLogic, Inc.","1992-01-01","2","No","Strategy","","Introducing... The Chessmaster, the most powerful chess program in the world today - and the friendliest! With lots of different features, The Chessmaster is the perfect chess companion, adversary and instructor for any chess player, beginner or expert. Watch The Chessmaster think, force The Chessmaster to move, change sides at any time... you can play, practice or learn chess on the go! Many challenging levels from Newcomer to Grandmaster. Teaching mode shows all possible legal moves. Set up pieces in any position to play and solve chess problems."
"The Excellent Dizzy Collection","","Region Not Set","","Codemasters","Codemasters","1993-11-01","","No","Action","","Three complete games starring game superstar Dizzy! Enjoy the thrill of an arcade action game, a puzzle game and a complete adventure game all in one pack!

1. Dizzy the Adventurer - Adventure Game
Here's Dizzy - in an amazing magical quest packed with action, mystery, surprises and lots of new interesting characters. Escape from an underground cave and wake Daisy from the endless sleep caused by pricking her finger on a cursed spinning wheel! The spell can only be broken by a kiss from a Prince! A great sense of humour and brilliant fun! A superbly crafted cartoon adventure set in a magical kingdom!
Brilliant graphics, music and a magical quality that will enchant players.
""A magical quest to wake Daisy from her endless sleep""

2. Panic Dizzy - Puzzle Game
It's puzzling, challenging and mega playable! Play any of the Yolfolk and challenge friends to a choice of 3 brilliant, original puzzle games. There's shape shifter, dizzy dice and picture puzzler to boggle your mind and blow your brain. Push and shoot the descending shapes in a race against time! Fantastic fun!
""Put your brain & reflexes in to top gear for 3 original puzzle games!""

3. Go Dizzy Go! - Action Game
It's Dizzy and Daisy to the rescue in this zany arcade challenge. Zaks' treacherous worlds are jam packed with all sorts of nasties. Power-Ups and Special secrets! Take up the challenge in single mode or two player mode.
Classic maze style game with 5 worlds each containing 5 levels. Superb graphics, funky music and exciting gameplay!
""Dash around weird and wonderful worlds to free the yolkfolk!"""
"The GG Shinobi","ザ・GG忍 | Shinobi","NTSC-J","Japan","Sega","Sega CS R&D 2","1991-04-26","1","No","Action | Platform","E - Everyone","The GG Shinobi (also known as Shinobi) is a 1991 Game Gear side-scrolling hack and slash platformer video game developed by Sega CS and released by Sega in Japan on April 26, 1991."
"The GG Shinobi II","ザ・GG忍 II | Shinobi II: The Silent Fury","NTSC-J","Japan","Sega","MNM Software | 																Sega CS R&D 2","1992-12-11","1","No","Action | Platform","E - Everyone","The GG Shinobi II is a 1992 Game Gear video game developed by Sega CS2 and MNM Software and released by Sega in Japan on December 11, 1992.

It is the sequel to The GG Shinobi, an offshoot of the Shinobi series created for Sega's portable platform. The player controls Joe Musashi as he rendezvous with his ninja allies from the previous game, giving the player access to different characters with unique abilities as the game progresses."
"The Great Circus Mystery Starring Mickey & Minnie","","NTSC-J","Japan","Capcom","Capcom","1994-06-02","2","No","Platform","Not Rated","The Great Circus Mystery Starring Mickey and Minnie, later titled Disney's Magical Quest 2 Starring Mickey & Minnie, was released for the Super Nintendo Entertainment System and Sega Genesis/Mega Drive in 1994 and for the Game Boy Advance in 2003. The game features Mickey Mouse and Minnie Mouse trying to figure out why everyone in the circus has disappeared, and includes four different types of outfits and six different levels. While the SNES and Genesis/Mega Drive versions were practically identical, the GBA re-release in 2003 included some new features. As its predecessor, it received praise for its graphics and outfit system and was criticized for not being challenging enough and short. Notably, it was the first game with Minnie Mouse in a video game role."
"The Incredible Crash Dummies","","Region Not Set","","Flying Edge, Inc.","Teeny Weeny Games, Ltd.","1992-01-01","","No","Platform","","Have fun with some real headbangers... THE INCREDIBLE CRASH DUMMIES!! Spare Tire's been dummy-napped, and it's up to Slick 'n' Spin to rescue him from the clutches of The Junkman! Lend 'em a hand as they: Slam and jam on the Crash Test Center tire bounce! Try not to fall head over heels on the Big Top high wire! Go to pieces steering clear of rowdy truckers on The Docks! Shake a leg past snarling dogs and runaway tires at The Junkyard! Knock heads with the Junkman to set Spare Tire free! THE INCREDIBLE CRASH DUMMIES... where fun is a farewell to arms!"
"The Incredible Hulk","","Region Not Set","","U.S. Gold Ltd.","Probe Entertainment","1995-01-01","","No","Platform","","Busting through a brick wall, Rhino charges the Hulk. KRAASH! As the Rhino closes in, the Hulk prepares to knock him to oblivion. The Hulk lands a gamma-powered uppercut! THWAAP! Bruce Banner contends with The Leader's Robot Warriors' laser blasts. THKOOM! The Leader's Bio-Tech Mutants hurl at the angry Hulk. AAAARRRGGG!!"
"The Itchy & Scratchy Game","","NTSC-U","","Acclaim Entertainment, Inc.","Bits Corporation Limited","1995-01-01","1","No","Platform","Not Rated","They fight, and bite, they fight and bith and fight. Get ready as Itchy & Scratchy slice, dice, crash and bash their way into your home. This cat's gonna need more than nine lives to survive bazookas, grenades, chain saws and flame throwers. There's more than one way to skin a cat. So, are you mouse enough!!!???"
"The Lion King","","NTSC-U","United States of America","Sega of America, Inc.","Disney Software | 																Syrox Developments","1994-11-09","1","No","Platform","E - Everyone","The game is a side-scrolling platform game, with the controlled character having to leap, climb, run and descend from platform to platform. There is an exception during the level The Stampede, where Simba is running towards (or in the NES and Game Boy versions, running with the camera looking straight down on top of him) the camera dodging wildebeest and leaping over rocks."
"The Lost World: Jurassic Park","","Region Not Set","","Sega","Aspect Co. Ltd.","1997-01-01","","No","Action","","The Lost World: Jurassic Park developed by Aspect Co. and published by Sega, was also the final game released in North America and Europe for the Sega Game Gear, released in August 1997."
"The Lucky Dime Caper Starring Donald Duck","","NTSC-U","United States of America","Sega of America, Inc.","Sega CS R&D 2","1991-10-01","1","No","Platform","E - Everyone","The Lucky Dime Caper Starring Donald Duck is a 1991 Game Gear video game developed by Sega CS2 and released by Sega of America in the USA on October 1, 1991.

Sorceress Magica De Spell and her rotten ravens have kidnapped Huey, Louie, and Dewey! Worse yet, she's snatched Uncle Scrooge's Lucky Dime! Join Donald Duck in his quest to prove that Magica is no match for him."
"The Majors Pro Baseball","","Region Not Set","","Sega","Sega","1992-01-01","2","No","Sports","E - Everyone","The Majors: Pro Baseball is a Sports game, developed and published by Sega, which was released in 1992."
"The Ottifants","","Region Not Set","","Sega","Sega","1993-01-01","1","No","Platform","","The Ottifants is a 2D platformer released for the Sega Genesis, Master System and Game Gear in 1993. It was only released in Europe and Brasil. The Ottifant is a creation of German comedian and actor Otto Waalkes. The name is a portmanteau of Waalkes' nickname Otti and the German word for elephant.

Game description:

 ""All is not well for Bruno, the baby Ottifant. A father captured by Aliens! Or so our Otti-infant imagines as he follows the trail of sweets that will lead him to his abducted parent. It's a trail of peril and adventure--- terrifying toys, a blood-chilling basement and an office of hi-tech horror."""
"The Pro Yakyuu '91","","Region Not Set","","Sega","Sega","1991-01-26","","No","Sports","","The Pro Yakyuu '91 is a Sports game, developed and published by Sega, which was released in Japan in 1991."
"The Quiz Gear Fight!!","","Region Not Set","","Sega","Minato Giken","1995-04-07","","No","Puzzle","","The Quiz Gear Fight!! is a Miscellaneous game, developed by Minato Giken and published by Sega, which was released in Japan in 1995."
"The Simpsons: Bart vs. the Space Mutants","","Region Not Set","","Flying Edge, Inc.","Imagineering Inc.","1991-01-01","","No","Platform","","Hello, fellow humans! Barthlomew J. Simpson here, with a very important secret: SPACE MUTANTS ARE INVADING SPRINGFIELD! That's right, man! A buncha slimy, horrible, totally gross and putrid monsters are taking over the bodies of the people who live here and they wanna build a weapon that's gonna take over the entire planet! Anyway, yours truly is the only one who can see 'em 'cause of my X-ray glasses - so it's up to me to stop 'em! I've gotta spraypaint things, get radical on my skateboard, use my trusty slingshot, and in general behave like a nuisance, man. Plus, with evil dudes like Nelson the bully and Sideshow Bob getting in my way, it's a good thing I've got the rest of the Simpsons to help me out! So if you're a decent person, a patriot, and somebody who cares about this sorry planet, you'll do the right thing. Save the Earth!"
"The Simpsons: Bart vs. the World","","Region Not Set","","Acclaim Entertainment, Inc.","Imagineering Inc.","1993-01-01","1","No","Adventure | Platform","E - Everyone","The game is based on the animated television series The Simpsons.[1] On the Krusty the Clown Show, Bart Simpson wins the opportunity to participate in a Round-the-World scavenger hunt. However, the contest has been rigged by Mr. Burns' assistant, Smithers, in order for Burns to rid himself of the Simpson family for all the trouble they have caused him over the years. Burns sends his agents and fellow family members to take care of the Simpsons during the scavenger hunt. Bart travels through various real-world locations collecting items, with occasional cameos from the other Simpsons family members.[2][3]"
"The Simpsons: Bartman Meets Radioactive Man","","Region Not Set","","Acclaim Entertainment, Inc.","Teeny Weeny Games, Ltd.","1992-12-01","1","No","Action | Platform","","Players control Bartman through 2D side-scrolling platform levels. He needs to defeat enemies, collect goodies, and be careful not to fall into one of the deadly traps on his way. Bartman can punch and kick, and collect lightning icons to shoot small bolts. Most of the level sequences require precise timing and pixel-perfect jumping precision. Bartman has five life points that are restored by collecting radioactive signs."
"The Terminator","","PAL","United Kingdom of Great Britain and Northern Ireland","Virgin Games, Ltd.","Probe Software","1992-11-01","1","No","Platform","Not Rated","Kyle Reese, a lone warrior from the future, returns to the past to protect the one woman who holds the key to the survival of the human race. Together they must face not only everything Los Angeles has to throw at them but also the terrifying might of a cyborg known at the Terminator... who will stop at nothing to kill them both."
"Tintin au Tibet","Tintin in Tibet","PAL","France","Infogrames Entertainment","Infogrames","1995-01-01","1","No","Action","Not Rated","Tintin in Tibet, distributed with localized names such as Tintin au Tibet in French, is a 1995 action game by Infogrames for various platforms, including the Sega Mega Drive and Sega Game Gear, tying into the Tintin in Tibet comic."
"Tom and Jerry: The Movie","","Region Not Set","","Sega","SIMS Co., Ltd.","1993-01-01","","No","Platform","","Oooooh, that mouse! If there's one thing Tom can't stand, it's a rascally rodent named Jerry, and if that mouse isn't careful, Tom is going to nab him. But Jerry is pretty tricky. So muster up all your feline courage, Tom, 'cause there's a dangerous little mouse in the house!"
"Torarete Tamaruka!?","","Region Not Set","","Sega","Sega","1994-06-03","","No","","","Torarete Tamaruka!? is an Action game, developed and published by Sega, which was released in Japan in 1994."
"Toto World 3","","Region Not Set","","","Innovation Tech","","","No","Platform","","Toto World 3, aka ' Cave Dude ', is an unreleased prototype Innovation Tech tried to get released on the Game Gear in the US.

Although not the most graphically impressive game compared to the likes of Sonic the Hedgehog, Cave Dude is a rather enjoyable platformer that will keep you coming back for more. It has a nice soundtrack, easy to pick up and play and what I really like is the character references in the game that remind me of some of those Arcade classics such as Toki and New Zealand Story. So if you want to have a play it's freely available and works on a Sega Master System and through emulation."
"True Lies","","Region Not Set","","Acclaim Entertainment, Inc.","Beam Software","1995-01-01","","No","Action","","It's not like he's saving the world or anything. Oh, yes it is! As special agent Harry Tasker, it's up to you to prevent a nuclear holocaust and stop the Crimson Jihad! Experience all the explosive intensity of TRUE LIES! All the action of the movie mega hit - and none of the romance!"
"Ultimate Soccer","","Region Not Set","","Sega","Rage Software","1993-01-01","","No","Sports","","You're on the pitch, ready to kick off. The crowd is going crazy. The season has been long and challenging. You've been up against a lot of teams and come out on top, and today's the day - to prove that you have the skill and determination to become the Ultimate Soccer champion!"
"Urban Strike","","Region Not Set","","Electronic Arts","Electronic Arts","1995-01-01","","No","Action","","Save the cities of the U.S.A. from Armageddon in ten spectacular multiple-stage missions! Leave your copter and fight on foot. New choppers and ground assault vehicles. New timed sequences, power-ups and interactive control panels."
"Vampire: Master of Darkness","","NTSC-U","United States of America","Sega of America, Inc.","SIMS Co., Ltd.","1993-06-01","1","No","Platform","E - Everyone","Stalk a master bloodsucker across Old Europe! Follow a trail of death and dark powers from London Bridge to the most ominous graveyard in Transylvania. Chill as bats beat the air. Shiver as waxwork figures awake. Freeze as crypts gape open and zombies loom in the eerie air. It's blood-draining adventure! Trial and error! Seal your fate in the final duel with the murderous Count Dracula!

• 13 heart-stopping stages with secret passages, stairways to nowhere, labyrinthine castle halls, and graveyards!
• Fend off poltergeists, werewolves, vampires, and voodoo dolls!
• Fight back with daggers, sabers, battle axes, boomerangs, pistols, bombs, and of course, a wooden stake!"
"Virtua Fighter Animation","","NTSC-U","United States of America","Sega of America, Inc.","Aspect Co. Ltd.","1996-09-27","2","No","Fighting","E - Everyone","Take the Virtua Fighter arcade experience wherever you go! Challenge the world's greatest fighters in the World Fighting Tournament! Crush your opponent with fighting moves straight from Virtua Fighter 2 arcade game!"
"VR Troopers","","Region Not Set","","Sega","Syrox Developments","1995-01-01","","No","Action","","VR Troopers is an Action game, developed by Syrox Developments and published by Sega, which was released in 1995."
"Wagyan Land","","Region Not Set","","Namco","Now Production Co.","1991-07-26","1","No","Platform","","Wagyan Land is an Action game, developed by Now Production and published by Namco, which was released in Japan in 1989."
"Wheel of Fortune: Featuring Vanna White","","Region Not Set","","GameTek, Inc.","Imagitec Design Inc.","1993-01-01","","No","Strategy","","Now you can play your favorite TV Game Show on the go anytime! Press the button, hear the theme music; spin the wheel and win a fortune; hit bankrupt and lose it all. You get everything you see on TV - great graphics and animation, a colorful spinning wheel, and our very own blonde hostess to turn the letters. Even the music is authentic. There are dozens and dozens of challenging puzzles to keep you guessing, and if you're stuck you can always buy a vowel. Get set to spin... it's time to play WHEEL OF FORTUNE!"
"WildSnake","","Region Not Set","","Spectrum Holobyte, Inc.","Leadfilm","1994-01-01","1","No","Puzzle","E - Everyone","WildSnake is a puzzle game released for the Super Nintendo Entertainment System and Game Boy in 1994.

Both Sega Mega Drive and Sega Game Gear versions of WildSnake were advertised for release, but both were cancelled for unknown reasons. Prototypes of both have since surfaced.

Advertising saw Tetris creator Alexey Pajitnov lend his name to the game, however Pajitnov was not involved in its development."
"Wimbledon","","NTSC-U","","Sega","SIMS Co., Ltd.","1993-01-01","2","No","Sports","Not Rated","Control one of the world's top players, or enter yourself in the Tour and test your skill. Featuring fast, heart-stopping action from beginning to end! Overhead smashes, blazing serves, passing shots, a practice mode and four prestigious tournaments - this game's got it all!"
"Winter Olympics Games Lillehammer '94","","NTSC-U","","U.S. Gold","Sega","1994-01-01","1","No","Sports","Not Rated","Play the hottest game on ice and snow - Winter Olympic Games, the official licensed version of the 1994 Lillehammer Olympic Winter Games. Ten events with actual courses used in Lillehammer. Compete with 1 - 4 players, or challenge Olympic Game records. Sixteen countries to represent including Canada, United States, France and Japan. Eight languages including English, French, Spanish, German and Norwegian."
"Wizard Pinball","","Region Not Set","","Domark Group Ltd.","Teque Software Development","1992-01-01","","No","Action","","Wizard Pinball is an Action game, developed by Teque Interactive and published by Domark, which was released in Europe in 1992."
"Wolfchild","","Region Not Set","","Virgin Interactive Entertainment, Inc.","Core Design Ltd.","1993-01-01","","No","Platform","","Using his father's scientific knowledge, Saul Morrow transforms himself into the powerful WOLFCHILD and seeks revenge on the evil Chimera organization who have murdered his family and kidnapped his father. Guide Saul in his quest to rescue his father from the clutches of the corrupt Chimera corporation. Change his form to that of a powerful psychic werewolf as you fight your way through 5 levels of action-packed adventure, featuring over 400 screens of exciting and addictive gameplay!"
"Wonder Boy","Revenge of Drancon","Region Not Set","","Sega","Sega","1991-01-01","1","No","Platform","Not Rated","Your girlfriend...She's gone! Kidnapped by the notorious King Drancon. But this is no ordinary rescue mission. Because King Dracun in no ordinary adversary. Enter the deepest of deep dark forests. And trek across the burning deserts of 10 different lands. Discover supplies that give you speed and strength. Then fend for yourself against nature's nastiest enemies-cobras piranhas bats spiders and finally King Drancon's lightning-speed fireballs."
"Wonder Boy: The Dragon's Trap","Wonder Boy III: The Dragon's Trap | Monster World II - Dragon no Wana | Monster World II","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","West One","1992-01-01","1","No","Adventure","Not Rated","A Dragon's Curse can be hazardous to your humanity! Join Wonder Boy on his quest to end his curse and regain his human form."
"Woody Pop","","NTSC-U","United States of America","Sega of America, Inc.","Shimada Kikaku","1991-08-01","1","No","Action","E - Everyone","The Mad Machine has shut down the Enchanted Mansion toy factory. Massive barricades have been set up, blocking off all contact with the outside world. The only thing the crazed machien didn't count on was resistance from a courageous wooden toy--Woody Pop! Join Woody as he clashes with mechanized forces and nearly impossible barriers."
"World Class Leaderboard Golf","World Class Leaderboard (EU)","Region Not Set","","Sega","Tiertex Design Studios","1991-01-01","","No","Sports","","Choose from three of the world's most challenging courses. Like St. Andrews, the most revered course in golf and Doral Country Club, Florida's ""Blue Monster."" Or play Cypress Creek, the largest and finest in Texas."
"World Cup USA 94","World Cup 94","Region Not Set","","U.S. Gold Ltd.","Tiertex Design Studios","1994-04-05","1","No","Sports","E - Everyone","Realistic gameplay with over 15 different moves. Customise gameplay to suit your own soccer style using pre-match options. Over 3000 frames of animation."
"World Derby","","Region Not Set","","","","1994-05-27","","No","","","A Japanese derby stallion racing game/betting simulator for the Game Gear handheld."
"World Series Baseball","","Region Not Set","","Sega","Sega","1993-01-01","1","No","Sports","E - Everyone","Step up to the plate with the premiere video game in baseball: World Series Baseball. Saturn technology delivers unbelievable color, 3D graphics and ultra-smooth perspective tracking. Enjoy incredible detail from 5 different ballpark perspectives. Swing for the fences at Fenway or another one of the game's ultra-realistic major league ballparks. Choose among play modes including 162-game pennant race, All-Star and Play-Off modes as well as a power hitter duel in Home Run Derby. Play as any one of the 28 major league teams, complete with high resolution player photos."
"World Series Baseball '95","Nomo's World Series Baseball","Region Not Set","","Sega","Sega","1994-01-01","2","No","Sports","","700 MAJOR LEAGUE PLAYERS
INCLUDING SANDERS, BONDS, BELLE, GWYNN, BAGWELL, PIAZZA, MCGRIFF, AND PUCKETT.

-Improved sound effects, music, and announcers put you in the ballpark.
-32 bit technology allows for a gradual zoom to the outfield, for better views of players making diving catches, and climbing the walls to rob home runs.
-The power of 32X allows for enhanced colors of all stadiums and logos.
-Put together the greatest team in history with 50 all time great Legend players.
-Multi-player option allows you and your friends to battle it out!
-Mid-season All-Star game with your season's best players.
-Track stats for individuals, teams and league leaders.
-Play in Exhibition, Full Season, and Playoff modes plus 2 Home Run Derby Modes.
-Draft and Trade players to create your own dream squad."
"WWF Raw","","Region Not Set","","Acclaim Entertainment, Inc.","Realtime Associates, Inc.","1994-01-01","1","No","Fighting","","With WWE Raw, you can bring more than 35 WWE superstars into your living room. This game puts you inside the squared circle to compete against your favorite wrestlers in a variety of match types, including tag team, King of the Ring, and more. Each player has his or her own finishing moves, entrances, and entrance effects. Set up tournaments against the game's AI, or face off against three of your friends in multiplayer modes."
"WWF WrestleMania: Steel Cage Challenge","","Region Not Set","","Flying Edge, Inc.","Teeny Weeny Games, Ltd.","1993-01-01","1","No","Fighting","Not Rated","WWF WrestleMania: Steel Cage Challenge is a Sports game, developed by Teeny Weeny Games and published by Flying Edge, which was released in 1993."
